,Slot_id,Key,Date_Sin,Slot_Timeint,Covid,Time_Int,Ilegality_Rate,Holidays,Capacity,Week_Day_Sin,Month_Sin
0,10,2020-01-02 09:00,0.72479278722912,0.3958333333333333,0,0.4041666666666667,1.0,1,6.0,-0.433883739117558,0.4999999999999999
1,10,2020-01-02 14:00,0.72479278722912,0.6041666666666666,0,0.61875,1.0,1,6.0,-0.433883739117558,0.4999999999999999
2,10,2018-01-03 15:00,0.5712682150947923,0.6458333333333334,0,0.6466782407407408,0.7777777777777778,0,6.0,0.4338837391175582,0.4999999999999999
3,10,2020-01-03 09:00,0.8486442574947509,0.3958333333333333,0,0.4069444444444444,1.0,0,6.0,-0.9749279121818236,0.4999999999999999
4,10,2020-01-07 09:00,0.3943558551133185,0.3958333333333333,0,0.4041666666666667,1.0,0,6.0,0.9749279121818236,0.4999999999999999
5,10,2019-01-08 14:00,0.3943558551133185,0.6041666666666666,0,0.6095138888888889,0.1428571428571428,0,6.0,0.9749279121818236,0.4999999999999999
6,10,2019-01-08 16:00,0.3943558551133185,0.6875,0,0.6759259259259259,0.0,0,6.0,0.9749279121818236,0.4999999999999999
7,10,2018-01-10 09:00,0.5712682150947923,0.3958333333333333,0,0.3888425925925926,0.8125,0,6.0,0.4338837391175582,0.4999999999999999
8,10,2018-01-10 12:00,0.5712682150947923,0.5208333333333334,0,0.5083333333333333,0.8181818181818182,0,6.0,0.4338837391175582,0.4999999999999999
9,10,2018-01-11 09:00,0.72479278722912,0.3958333333333333,0,0.3956018518518518,0.5,0,6.0,-0.433883739117558,0.4999999999999999
10,10,2019-01-11 12:00,0.8486442574947509,0.5208333333333334,0,0.5288194444444444,0.0,0,6.0,-0.9749279121818236,0.4999999999999999
11,10,2019-01-11 16:00,0.8486442574947509,0.6875,0,0.6745833333333333,0.0,0,6.0,-0.9749279121818236,0.4999999999999999
12,10,2018-01-12 10:00,0.8486442574947509,0.4375,0,0.4465277777777778,0.6666666666666666,0,6.0,-0.9749279121818236,0.4999999999999999
13,10,2019-01-14 16:00,0.20129852008866,0.6875,0,0.6791666666666667,0.3333333333333333,0,6.0,0.7818314824680298,0.4999999999999999
14,10,2020-01-14 09:00,0.3943558551133185,0.3958333333333333,0,0.4027777777777778,0.5714285714285714,0,6.0,0.9749279121818236,0.4999999999999999
15,10,2020-01-14 12:00,0.3943558551133185,0.5208333333333334,0,0.5296296296296297,0.8333333333333334,0,6.0,0.9749279121818236,0.4999999999999999
16,10,2018-01-16 17:00,0.3943558551133185,0.7291666666666666,0,0.7934837962962963,0.25,0,6.0,0.9749279121818236,0.4999999999999999
17,10,2018-01-17 09:00,0.5712682150947923,0.3958333333333333,0,0.4018518518518518,0.3333333333333333,0,6.0,0.4338837391175582,0.4999999999999999
18,10,2019-01-17 14:00,0.72479278722912,0.6041666666666666,0,0.5931712962962963,0.1666666666666666,0,6.0,-0.433883739117558,0.4999999999999999
19,10,2018-01-18 09:00,0.72479278722912,0.3958333333333333,0,0.385011574074074,0.4285714285714285,0,6.0,-0.433883739117558,0.4999999999999999
20,10,2018-01-18 15:00,0.72479278722912,0.6458333333333334,0,0.6571180555555556,0.5,0,6.0,-0.433883739117558,0.4999999999999999
21,10,2019-01-18 12:00,0.8486442574947509,0.5208333333333334,0,0.5180555555555556,0.25,0,6.0,-0.9749279121818236,0.4999999999999999
22,10,2019-01-18 16:00,0.8486442574947509,0.6875,0,0.6819444444444445,0.0,0,6.0,-0.9749279121818236,0.4999999999999999
23,10,2018-01-19 09:00,0.8486442574947509,0.3958333333333333,0,0.3938657407407407,0.3333333333333333,0,6.0,-0.9749279121818236,0.4999999999999999
24,10,2018-01-19 15:00,0.8486442574947509,0.6458333333333334,0,0.6590277777777778,0.5,0,6.0,-0.9749279121818236,0.4999999999999999
25,10,2019-01-21 13:00,0.20129852008866,0.5625,0,0.5678819444444444,1.0,0,6.0,0.7818314824680298,0.4999999999999999
26,10,2020-01-21 09:00,0.3943558551133185,0.3958333333333333,0,0.40625,1.0,0,6.0,0.9749279121818236,0.4999999999999999
27,10,2018-01-22 15:00,0.20129852008866,0.6458333333333334,0,0.6609722222222222,0.4,0,6.0,0.7818314824680298,0.4999999999999999
28,10,2020-01-22 09:00,0.5712682150947923,0.3958333333333333,0,0.4019097222222222,1.0,0,6.0,0.4338837391175582,0.4999999999999999
29,10,2019-01-23 16:00,0.5712682150947923,0.6875,0,0.6776388888888889,0.0,0,6.0,0.4338837391175582,0.4999999999999999
30,10,2018-01-24 10:00,0.5712682150947923,0.4375,0,0.4223148148148148,0.5714285714285714,0,6.0,0.4338837391175582,0.4999999999999999
31,10,2018-01-24 16:00,0.5712682150947923,0.6875,0,0.6934722222222223,0.6,0,6.0,0.4338837391175582,0.4999999999999999
32,10,2019-01-24 15:00,0.72479278722912,0.6458333333333334,0,0.6530555555555555,0.2,0,6.0,-0.433883739117558,0.4999999999999999
33,10,2020-01-24 09:00,0.8486442574947509,0.3958333333333333,0,0.4138888888888888,1.0,0,6.0,-0.9749279121818236,0.4999999999999999
34,10,2020-01-24 13:00,0.8486442574947509,0.5625,0,0.5645833333333333,1.0,0,6.0,-0.9749279121818236,0.4999999999999999
35,10,2019-01-25 11:00,0.8486442574947509,0.4791666666666667,0,0.487037037037037,0.3333333333333333,0,6.0,-0.9749279121818236,0.4999999999999999
36,10,2020-01-27 09:00,0.20129852008866,0.3958333333333333,0,0.4020833333333333,1.0,0,6.0,0.7818314824680298,0.4999999999999999
37,10,2018-01-29 11:00,0.20129852008866,0.4791666666666667,0,0.4751967592592592,0.2857142857142857,0,6.0,0.7818314824680298,0.4999999999999999
38,10,2020-01-29 09:00,0.5712682150947923,0.3958333333333333,0,0.4152777777777778,1.0,0,6.0,0.4338837391175582,0.4999999999999999
39,10,2020-01-29 11:00,0.5712682150947923,0.4791666666666667,0,0.4972222222222222,1.0,0,6.0,0.4338837391175582,0.4999999999999999
40,10,2019-01-30 15:00,0.5712682150947923,0.6458333333333334,0,0.6296296296296297,0.0,0,6.0,0.4338837391175582,0.4999999999999999
41,10,2020-01-30 11:00,0.72479278722912,0.4791666666666667,0,0.4625,1.0,0,6.0,-0.433883739117558,0.4999999999999999
42,10,2020-01-30 14:00,0.72479278722912,0.6041666666666666,0,0.6048611111111111,1.0,0,6.0,-0.433883739117558,0.4999999999999999
43,10,2018-01-31 15:00,0.5712682150947923,0.6458333333333334,0,0.6526388888888889,0.6,0,6.0,0.4338837391175582,0.4999999999999999
44,10,2019-01-31 12:00,0.72479278722912,0.5208333333333334,0,0.512962962962963,0.0,0,6.0,-0.433883739117558,0.4999999999999999
45,10,2019-01-31 14:00,0.72479278722912,0.6041666666666666,0,0.5888888888888889,0.0,0,6.0,-0.433883739117558,0.4999999999999999
46,10,2020-01-31 14:00,0.8486442574947509,0.6041666666666666,0,0.6201388888888889,1.0,0,6.0,-0.9749279121818236,0.4999999999999999
47,10,2018-02-01 08:00,0.7621620551276365,0.3541666666666667,0,0.3697337962962962,0.2857142857142857,0,6.0,-0.433883739117558,0.8660254037844386
48,10,2018-02-01 11:00,0.7621620551276365,0.4791666666666667,0,0.4894907407407407,0.375,0,6.0,-0.433883739117558,0.8660254037844386
49,10,2018-02-01 16:00,0.7621620551276365,0.6875,0,0.687037037037037,0.1666666666666666,0,6.0,-0.433883739117558,0.8660254037844386
50,10,2019-02-01 10:00,0.8835120444460229,0.4375,0,0.4298611111111111,0.3333333333333333,0,6.0,-0.9749279121818236,0.8660254037844386
51,10,2019-02-01 12:00,0.8835120444460229,0.5208333333333334,0,0.5319444444444444,0.25,0,6.0,-0.9749279121818236,0.8660254037844386
52,10,2019-02-01 13:00,0.8835120444460229,0.5625,0,0.5798611111111112,1.0,0,6.0,-0.9749279121818236,0.8660254037844386
53,10,2020-02-03 09:00,0.214970440211024,0.3958333333333333,0,0.3979166666666666,1.0,0,6.0,0.7818314824680298,0.8660254037844386
54,10,2020-02-03 12:00,0.214970440211024,0.5208333333333334,0,0.5219444444444444,0.4,0,6.0,0.7818314824680298,0.8660254037844386
55,10,2020-02-03 14:00,0.214970440211024,0.6041666666666666,0,0.6020833333333333,1.0,0,6.0,0.7818314824680298,0.8660254037844386
56,10,2019-02-04 09:00,0.214970440211024,0.3958333333333333,0,0.4125,0.0,0,6.0,0.7818314824680298,0.8660254037844386
57,10,2019-02-04 12:00,0.214970440211024,0.5208333333333334,0,0.5180555555555556,0.0,0,6.0,0.7818314824680298,0.8660254037844386
58,10,2019-02-04 14:00,0.214970440211024,0.6041666666666666,0,0.5861111111111111,0.4,0,6.0,0.7818314824680298,0.8660254037844386
59,10,2019-02-04 15:00,0.214970440211024,0.6458333333333334,0,0.6636574074074074,0.0,0,6.0,0.7818314824680298,0.8660254037844386
60,10,2018-02-05 08:00,0.214970440211024,0.3541666666666667,0,0.3708333333333333,0.1666666666666666,0,6.0,0.7818314824680298,0.8660254037844386
61,10,2018-02-05 12:00,0.214970440211024,0.5208333333333334,0,0.5168981481481482,0.0,0,6.0,0.7818314824680298,0.8660254037844386
62,10,2019-02-05 09:00,0.4198891015602646,0.3958333333333333,0,0.4080555555555555,0.0,0,6.0,0.9749279121818236,0.8660254037844386
63,10,2019-02-05 12:00,0.4198891015602646,0.5208333333333334,0,0.5347222222222222,0.25,0,6.0,0.9749279121818236,0.8660254037844386
64,10,2020-02-05 12:00,0.6051742151937652,0.5208333333333334,0,0.5381944444444444,0.1428571428571428,0,6.0,0.4338837391175582,0.8660254037844386
65,10,2019-02-06 13:00,0.6051742151937652,0.5625,0,0.5444444444444444,0.0,0,6.0,0.4338837391175582,0.8660254037844386
66,10,2019-02-06 14:00,0.6051742151937652,0.6041666666666666,0,0.5888888888888889,0.0,0,6.0,0.4338837391175582,0.8660254037844386
67,10,2019-02-06 15:00,0.6051742151937652,0.6458333333333334,0,0.63625,0.0,0,6.0,0.4338837391175582,0.8660254037844386
68,10,2020-02-06 09:00,0.7621620551276365,0.3958333333333333,0,0.4111111111111111,0.375,0,6.0,-0.433883739117558,0.8660254037844386
69,10,2018-02-07 09:00,0.6051742151937652,0.3958333333333333,0,0.3989004629629629,0.1428571428571428,0,6.0,0.4338837391175582,0.8660254037844386
70,10,2018-02-07 16:00,0.6051742151937652,0.6875,0,0.6814814814814815,0.3333333333333333,0,6.0,0.4338837391175582,0.8660254037844386
71,10,2019-02-07 10:00,0.7621620551276365,0.4375,0,0.425,0.0,0,6.0,-0.433883739117558,0.8660254037844386
72,10,2019-02-07 12:00,0.7621620551276365,0.5208333333333334,0,0.5206944444444445,0.0,0,6.0,-0.433883739117558,0.8660254037844386
73,10,2019-02-07 13:00,0.7621620551276365,0.5625,0,0.5443055555555556,0.2,0,6.0,-0.433883739117558,0.8660254037844386
74,10,2020-02-07 09:00,0.8835120444460229,0.3958333333333333,0,0.4031018518518519,0.391304347826087,0,6.0,-0.9749279121818236,0.8660254037844386
75,10,2020-02-07 12:00,0.8835120444460229,0.5208333333333334,0,0.5116898148148148,0.6666666666666666,0,6.0,-0.9749279121818236,0.8660254037844386
76,10,2018-02-08 09:00,0.7621620551276365,0.3958333333333333,0,0.3993055555555556,0.4285714285714285,0,6.0,-0.433883739117558,0.8660254037844386
77,10,2019-02-08 10:00,0.8835120444460229,0.4375,0,0.4472222222222222,0.7777777777777778,0,6.0,-0.9749279121818236,0.8660254037844386
78,10,2019-02-08 13:00,0.8835120444460229,0.5625,0,0.5583333333333333,0.4,0,6.0,-0.9749279121818236,0.8660254037844386
79,10,2019-02-08 14:00,0.8835120444460229,0.6041666666666666,0,0.6180555555555556,0.1666666666666666,0,6.0,-0.9749279121818236,0.8660254037844386
80,10,2019-02-09 09:00,0.963549992519223,0.3958333333333333,0,0.3989814814814815,0.0,0,6.0,-0.7818314824680299,0.8660254037844386
81,10,2020-02-10 10:00,0.214970440211024,0.4375,0,0.4173611111111111,0.3333333333333333,0,6.0,0.7818314824680298,0.8660254037844386
82,10,2020-02-10 12:00,0.214970440211024,0.5208333333333334,0,0.5260416666666666,0.0,0,6.0,0.7818314824680298,0.8660254037844386
83,10,2020-02-10 14:00,0.214970440211024,0.6041666666666666,0,0.6041666666666666,0.5714285714285714,0,6.0,0.7818314824680298,0.8660254037844386
84,10,2019-02-11 11:00,0.214970440211024,0.4791666666666667,0,0.4673611111111111,0.0,0,6.0,0.7818314824680298,0.8660254037844386
85,10,2019-02-11 13:00,0.214970440211024,0.5625,0,0.5600694444444444,0.125,0,6.0,0.7818314824680298,0.8660254037844386
86,10,2020-02-11 09:00,0.4198891015602646,0.3958333333333333,0,0.4020833333333333,0.4285714285714285,0,6.0,0.9749279121818236,0.8660254037844386
87,10,2020-02-11 12:00,0.4198891015602646,0.5208333333333334,0,0.51875,0.0,0,6.0,0.9749279121818236,0.8660254037844386
88,10,2018-02-12 09:00,0.214970440211024,0.3958333333333333,0,0.377974537037037,0.4285714285714285,0,6.0,0.7818314824680298,0.8660254037844386
89,10,2019-02-12 13:00,0.4198891015602646,0.5625,0,0.5493055555555556,0.0,0,6.0,0.9749279121818236,0.8660254037844386
90,10,2019-02-12 16:00,0.4198891015602646,0.6875,0,0.6826388888888889,0.0,0,6.0,0.9749279121818236,0.8660254037844386
91,10,2020-02-12 09:00,0.6051742151937652,0.3958333333333333,0,0.40625,0.5,0,6.0,0.4338837391175582,0.8660254037844386
92,10,2018-02-13 10:00,0.4198891015602646,0.4375,0,0.4321180555555555,0.375,0,6.0,0.9749279121818236,0.8660254037844386
93,10,2018-02-13 16:00,0.4198891015602646,0.6875,0,0.7,0.3333333333333333,0,6.0,0.9749279121818236,0.8660254037844386
94,10,2019-02-13 16:00,0.6051742151937652,0.6875,0,0.6809606481481482,0.25,0,6.0,0.4338837391175582,0.8660254037844386
95,10,2020-02-13 09:00,0.7621620551276365,0.3958333333333333,0,0.4083333333333333,0.2,0,6.0,-0.433883739117558,0.8660254037844386
96,10,2020-02-13 15:00,0.7621620551276365,0.6458333333333334,0,0.6559375,0.4444444444444444,0,6.0,-0.433883739117558,0.8660254037844386
97,10,2018-02-14 12:00,0.6051742151937652,0.5208333333333334,0,0.5224537037037037,0.3333333333333333,0,6.0,0.4338837391175582,0.8660254037844386
98,10,2018-02-14 16:00,0.6051742151937652,0.6875,0,0.6774305555555555,0.5,0,6.0,0.4338837391175582,0.8660254037844386
99,10,2019-02-14 12:00,0.7621620551276365,0.5208333333333334,0,0.5244444444444445,0.2,0,6.0,-0.433883739117558,0.8660254037844386
